Panamax Bulk Spot Fixtures,,,,,,,,,,,,,,,,
Fixtures are provided as reported and are not comprehensive.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Created 17 July 2014 13:56,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Date,Name,Built,Dwt,Quantity,Type,Charterer,Delivery,Load,Discharge,Redel,Laycan From,Laycan To,Rate,Unit,Ballast Bonus,Owner
08/12/2011,Ulusoy-12,2011,79422,0,TCT,CNR,QUANZHOU,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,08/12/2011,08/12/2011,11500,$/Day,,Ulusoy Denizyollari
08/12/2011,Maritime Anita,2004,76600,0,GRAIN,OLDENDORFF,PORT KELANG,AUSTRALIA,INDONESIA,INDONESIA,14/12/2011,20/12/2011,11100,$/Day,,Shinomiya Tanker Co.
08/12/2011,Hao Ying,2002,76634,0,TCT,BUNGE,SHIBUSHI,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,09/12/2011,10/12/2011,13000,$/Day,,Da Tong Shipping S.A
08/12/2011,Ocean Prince,2004,76423,0,TCT,AGROSHIP,AUGHINISH,MURMANSK,CHINA,CHINA,15/12/2011,20/12/2011,25000,$/Day,,Oceanfleet Shipping
08/12/2011,Sidari,2007,75204,0,TCT,NORDEN,JINTANG,NEWCASTLE,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/12/2011,05/12/2011,10000,$/Day,,Cardiff Marine Inc.
08/12/2011,Ocean Emperor,1998,74002,0,TCT,Windrose,RECALADA,ECSA,CONTINENT,CONTINENT,27/12/2011,31/12/2011,14000,$/Day,400000,Oceanfleet Shipping
08/12/2011,Fu Min,1997,72437,0,TCT,CNR,QINGDAO,NOPAC,FAR EAST,FAR EAST,08/12/2011,12/12/2011,10500,$/Day,,COSCO (Hong Kong)
08/12/2011,TBN,,0,75000,COAL,VSP,,GLADSTONE,VISAKHAPATNA,,12/12/2011,21/12/2011,19.5,$/Tonne,,
08/12/2011,TBN,,0,70000,COAL,J.ARON,,HAMPTON ROADS,HANSAPORT,,21/12/2011,30/12/2011,16,$/Tonne,,
07/12/2011,Alam Padu,2005,87052,0,TCT,NORTH CHINA SHIPPING,IJMUIDEN,BALTIC,BRAZIL,Skaw-Cape Passero,07/12/2011,10/12/2011,16350,$/Day,,Malaysian BC
07/12/2011,Rosco Palm,2011,82153,0,TCT,ABT,ARA,HAMPTON ROADS,VENTSPILS,VENTSPILS,10/12/2011,15/12/2011,15500,$/Day,,Rewood Ocean Shpg.
07/12/2011,Mighty Sky,2010,81502,0,TCT,CARGILL,PARANAGUA,PARANAGUA,Skaw-Cape Passero,Skaw-Cape Passero,20/12/2011,25/12/2011,15850,$/Day,580000,Mitsubishi Corp.
07/12/2011,Fu Rong Feng,2011,76000,0,TCT,BEIBU,PHILIPPINES,INDONESIA,MALAYSIA,MALAYSIA,08/12/2011,13/12/2011,8750,$/Day,,China Shpg. Tramp
07/12/2011,Great Wealth,2011,75570,0,TCT,OLDENDORFF,GOA,GOA,CHINA,CHINA,23/12/2011,28/12/2011,17500,$/Day,,Sinotrans Shpg. Ltd.
07/12/2011,Sidari,2007,75204,0,TCT,NORDEN,JINTANG,NEWCASTLE,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/12/2011,05/12/2011,10000,$/Day,,Cardiff Marine Inc.
07/12/2011,Altair,2001,74665,0,TCT,CNR,ARA,MURMANSK,CHINA,CHINA,15/12/2011,18/12/2011,25000,$/Day,,Tomasos Brothers
07/12/2011,Tian Bai Feng,2000,74269,0,TCT,GRAIN HOUSE,SOUTH WEST PASS,SOUTH WEST PASS,CHINA,CHINA,02/01/2012,03/01/2012,26250,$/Day,600000,China Shpg. Intl.
07/12/2011,Great Eagle,2005,74143,0,TCT,EDF,TYNE,USEC,CONTINENT,CONTINENT,15/12/2011,20/12/2011,15000,$/Day,,Santoku Senpaku
07/12/2011,Genco Leader,1999,73941,0,TCT,NOBLE,LIVERPOOL,LIVERPOOL,Skaw-Cape Passero,Skaw-Cape Passero,13/12/2011,15/12/2011,16250,$/Day,,Genco Shpg. & Trdg.
07/12/2011,Hsin Ho,1997,71965,0,TCT,SINO EAST,KAOHSIUNG,INDONESIA,CHINA,CHINA,07/12/2011,07/12/2011,8000,$/Day,,Ta Ho Maritime
07/12/2011,Panamax Giant,1993,71665,0,TCT,MINA SHIPPING DMCC,ASHDOD,BLACK SEA,EGYPT,EGYPT,10/12/2011,12/12/2011,15000,$/Day,,Cyprus Sea Lines
07/12/2011,Fengli 9,1994,70109,0,TCT,BUNGE,SOUTH WEST PASS,SOUTH WEST PASS,Skaw-Cape Passero,Skaw-Cape Passero,22/12/2011,25/12/2011,14000,$/Day,450000,COSCO Bulk Carrier
07/12/2011,Georgios S,1987,64371,0,TCT,LOUIS DREYFUS,Bari,BLACK SEA,PORTUGAL,PORTUGAL,20/12/2011,30/12/2011,10500,$/Day,,Bright Navigation
07/12/2011,Yong Jia,2001,74870,0,TCT,OLDENDORFF,HALDIA,RICHARDS BAY,SINGAPORE-JAPAN,SINGAPORE-JAPAN,08/12/2011,12/12/2011,12000,$/Day,,COSCO Bulk Carrier
06/12/2011,Nikolaos,2009,75539,0,TCT,LOUIS DREYFUS,RECALADA,JEDDAH,PORT SAID,PORT SAID,01/01/2011,10/01/2011,15000,$/Day,500000,Dynacom Tankers Mngt
06/12/2011,Ocean Minerva,2007,75698,0,TCT,STX PAN OCEAN,KAOHSIUNG,INDONESIA,TAIWAN,TAIWAN,08/12/2011,10/12/2011,9000,$/Day,,Santoku Senpaku
06/12/2011,Mosel,2001,75253,0,TCT,CNR,HONG KONG,DALRYMPLE BAY,SINGAPORE-JAPAN,SINGAPORE-JAPAN,07/12/2011,09/12/2011,13000,$/Day,,"Nord, Reederei, Ltd."
06/12/2011,Amalfi,2009,75206,0,TCT,CNR,TAICHUNG,INDONESIA,CHINA,CHINA,13/12/2011,15/12/2011,9000,$/Day,,Irika Shipping
06/12/2011,Ocean Eagle,2001,74082,0,TCT,CNR,Chaozhou,AUSTRALIA,PAKISTAN,PAKISTAN,06/12/2011,06/12/2011,10500,$/Day,,Atlantic Bulk Carr.
06/12/2011,Ever Blossom,1997,72517,0,TCT,COSCO AMERICAS,TUBARAO,TUBARAO,ARGENTINA,Skaw-Cape Passero,16/12/2011,21/12/2011,15250,$/Day,525000,ID Shipping
06/12/2011,Eastern Queen,1994,70196,0,TCT,EBC,DAMIETTA,BLACK SEA,EGYPT MED,EGYPT MED,06/12/2011,06/12/2011,14000,$/Day,,Joong Ang Shpg. Co.
06/12/2011,Panagiotis D,1991,69337,0,TCT,CNR,KUNSAN,USGF,SINGAPORE-JAPAN,SINGAPORE-JAPAN,06/12/2011,06/12/2011,10750,$/Day,,Delta Int. Shipping
06/12/2011,TBN,,0,80000,COAL,TAIPOWER,,SAMARINDA,TAIWAN,,27/12/2011,05/01/2012,6.7,$/Tonne,,
05/12/2011,Chaitali Prem,2009,92500,0,TCT,D'AMICO,Cape Passero,COLOMBIA,UNITED KINGDOM,UNITED KINGDOM,07/12/2011,10/12/2011,12000,$/Day,,Gestioni Armatoriali
05/12/2011,Eptalofos,2007,92567,0,TCT,Windrose,ECSA,ECSA,Skaw-Cape Passero,Skaw-Cape Passero,22/12/2011,27/12/2011,15000,$/Day,425000,Marmaras Nav. Ltd.
05/12/2011,Hong Jing,2008,82354,0,RV,MOSK,QINGDAO,QINGDAO,JAPAN,JAPAN,02/12/2011,04/12/2011,12250,$/Day,,COSCO (Hong Kong)
05/12/2011,Prabhu Mohini,2011,81340,0,TCT,CARGILL,HALDIA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/12/2011,05/12/2011,12000,$/Day,,Tolani Group of Shpg
05/12/2011,Aeolian Heritage,2011,80650,0,TCT,GRAIN HOUSE,ECSA,ECSA,CONTINENT,CONTINENT,25/12/2011,30/12/2011,14500,$/Day,450000,Ocean Freighters
05/12/2011,Hong Yuan,2009,76574,0,TCT,CNR,HONG KONG,INDONESIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/12/2011,07/12/2011,12000,$/Day,,COSCO (Hong Kong)
05/12/2011,Sunshine,2010,76000,0,TCT,BUNGE,BILBAO,BILBAO,Skaw-Cape Passero,Skaw-Cape Passero,09/12/2011,12/12/2011,15750,$/Day,,Alpha Sigma Shpg.
05/12/2011,Pessada,1999,75484,0,TCT,KLAVENESS,VADO LIGURE,CASABLANCA,PASCAGOULA,Skaw-Cape Passero,03/12/2011,08/12/2011,16000,$/Day,,Eastern Med. Mar.
05/12/2011,Nordweser,2001,75253,0,TCT,RAFFLES,GIBRALTAR,USGF,SINGAPORE-JAPAN,SINGAPORE-JAPAN,08/12/2011,12/12/2011,25500,$/Day,,"Nord, Reederei, Ltd."
05/12/2011,Hispania Graeca,2001,74133,0,TCT,TORM,DURBAN,TUBARAO,Skaw-Cape Passero,Skaw-Cape Passero,04/12/2011,07/12/2011,15500,$/Day,,Angelakos Ltd.
05/12/2011,Gerasimos,1996,70296,0,TCT,ARCHER DANIELS MIDLANDS,ULSAN,PERU,USGF,SINGAPORE-JAPAN,01/12/2011,05/12/2011,12500,$/Day,,"Nomikos, Evangelos"
05/12/2011,SD Progress,1989,65708,0,TCT,Windrose,ECSA,ECSA,ARA,ARA,05/01/2012,10/01/2012,13250,$/Day,325000,World Management Inc
05/12/2011,F. D. Jacques Graubart,2007,76588,0,TCT,ALFRED C.TOEPFER,TOKUYAMA,USGF,FAR EAST,FAR EAST,05/12/2011,10/12/2011,12750,$/Day,,Fratelli D'Amato
02/12/2011,Jin Lang,2010,93280,0,TCT,CNR,KAOHSIUNG,INDONESIA,FAR EAST,FAR EAST,07/12/2011,08/12/2011,11000,$/Day,,Jinhui Shpg. & Trans
02/12/2011,Chang Hang Xiang Hai,2010,93297,0,TCT,CNR,NORFOLK,NORFOLK,Skaw-Cape Passero,Skaw-Cape Passero,15/12/2011,25/12/2011,15000,$/Day,400000,CSC Phoenix
02/12/2011,Captain Antonis,2011,82191,0,TCT,BUNGE,HAMBURG,USEC,BRAZIL,Skaw-Cape Passero,03/12/2011,08/12/2011,16000,$/Day,,Efnav Co. Ltd.
02/12/2011,Yong Huan,2000,74823,0,TCT,LOUIS DREYFUS,SINGAPORE,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,02/12/2011,02/12/2011,11250,$/Day,,COSCO Bulk Carrier
02/12/2011,Angelic Power,2002,74764,0,TCT,OLDENDORFF,AMSTERDAM,BALTIC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,12/12/2011,17/12/2011,26000,$/Day,,Diamlemos Shpg. Corp
02/12/2011,Primrose,2001,74716,0,TCT,SINO EAST,HOPING,EC AUST,CHINA,CHINA,02/12/2011,02/12/2011,11000,$/Day,,Gorgonia di Nav.
02/12/2011,Jian Hua,2000,73747,0,TCT,OLDENDORFF,LE HAVRE,BALTIC,UKC,UKC,10/12/2011,15/12/2011,14750,$/Day,,Fujian Huarong
02/12/2011,Armia Krajowa,1991,73505,0,TCT,EBC,EGYPT MED,BLACK SEA,EGYPT MED,EGYPT MED,08/12/2011,10/12/2011,13500,$/Day,,Polish Steamship Co.
02/12/2011,Darya Tara,2000,73281,0,TCT,PRACTICA,GIBRALTAR,KAMSAR,POINT COMFORT,Skaw-Cape Passero,07/12/2011,11/12/2011,17750,$/Day,,KC Maritime Ltd.
01/12/2011,Bottiglieri Flavio Borriello,2011,93222,0,TCT,RICH STONE,PMO,Suez & Black Sea,CHINA,CHINA,07/12/2011,14/12/2011,17500,$/Day,,Giuseppe Bottiglieri
01/12/2011,Chang Hang An Hai,2010,93252,0,TCT,STX PAN OCEAN,TAIWAN,INDONESIA,TAIWAN,TAIWAN,30/11/2011,30/11/2011,10000,$/Tonne,,CSC Phoenix
01/12/2011,Navios Titan,2005,82936,0,TCT,CARGILL,MARIN,USEC,INDIA,INDIA,03/12/2011,08/12/2011,26000,$/Day,,Koyo Line Ltd.
01/12/2011,Darya Moti,2010,80545,0,TCT,MEDMAR,GHENT,FINLAND,CHINA,CHINA,01/12/2011,01/12/2011,26500,$/Day,,Chellaram Shpg.
01/12/2011,Brunhilde Salamon,2001,75940,0,TCT,ALFRED C.TOEPFER,MATSUSHIMA,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,01/12/2011,01/12/2011,11250,$/Day,,Salamon AG
01/12/2011,Crystal Bliss,2011,76334,0,TCT,NOBLE,PMO,SANTOS,CHINA,CHINA,04/12/2011,06/12/2011,12000,$/Day,,Kawasaki Kisen
01/12/2011,Oriental Frontier,2000,74366,0,TCT,SWISS MARINE,HAMPTON ROADS,HAMPTON ROADS,ITALY,ITALY,14/12/2011,23/12/2011,15500,$/Day,415000,STX Pan Ocean
01/12/2011,Ocean Crystal,1999,73688,0,TCT,STX PAN OCEAN,TAIWAN,INDONESIA,EC INDIA,EC INDIA,11/12/2011,13/12/2011,11000,$/Day,,Dryships Inc.
01/12/2011,Tai Plenty,2000,73679,0,TCT,CNR,SW PASSAGE,USGF,SINGAPORE-JAPAN,SINGAPORE-JAPAN,15/12/2011,25/12/2011,26000,$/Day,600000,Taiwan Navigation
01/12/2011,TBN,,0,75000,COAL,COBELFRET,,ICRMT,ARA,,13/12/2011,22/12/2011,22.1,$/Tonne,,
01/12/2011,TBN,,0,75000,COAL,ILVA,,DALRYMPLE BAY,TARANTO,,18/12/2011,25/12/2011,22,$/Tonne,,
30/11/2011,Tai Chang,2010,92500,0,TCT,CNR,YANTAI,EC AUST,CHINA,CHINA,08/12/2011,10/12/2011,8200,$/Day,,Ocean Longevity
30/11/2011,NCS Beijing,2009,81508,0,TCT,OBS,LUMUT,WEST AUSTRALIA,CHINA,CHINA,30/11/2011,30/11/2011,10500,$/Day,,Doun Kisen K.K.
30/11/2011,Lake Dahlia,2009,78802,0,TCT,HMM,LUMUT,WEST AUSTRALIA,Skaw-Cape Passero,Skaw-Cape Passero,02/12/2011,07/12/2011,4500,$/Day,,Triton Navigation
30/11/2011,Audax,2001,75220,0,TCT,OLDENDORFF,INCHON,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,07/12/2011,10/12/2011,10500,$/Day,,Transocean Maritime
30/11/2011,Red Jasmine,2006,76596,0,TCT,CNR,RIZHAO,INDONESIA,TAIWAN,TAIWAN,03/12/2011,05/12/2011,7500,$/Day,,Nissen Kaiun K.K.
30/11/2011,Chris,2006,76629,0,TCT,MINA SHIPPING DMCC,DALIAN,AUSTRALIA,PORT SUDAN,PORT SUDAN,01/12/2011,05/12/2011,12500,$/Day,,Chandris (Hellas)
30/11/2011,Capt. Stefanos,2002,74077,0,TCT,CNR,SHANGHAI,S AUSTRALIA,DAMMAM,DAMMAM,30/11/2011,30/11/2011,11000,$/Day,,Chartworld Shpg.
30/11/2011,Helena,1999,73744,0,TCT,NOBLE,INCHON,NOPAC,CHINA,CHINA,01/12/2011,05/12/2011,10750,$/Day,,OceanFreight Inc.
30/11/2011,Assimina,1997,72126,0,TCT,E SHIPS,KAOSHIUNG,AUSTRALIA,PG,PG,05/12/2011,12/12/2011,14000,$/Day,,PL Shipping
30/11/2011,Jin Pu Hai,1996,69902,0,TCT,FLAME,TAIWAN,INDONESIA,TAIWAN,TAIWAN,02/12/2011,07/12/2011,10000,$/Day,,COSCO Bulk Carrier
30/11/2011,Teng Fei Hai,1995,69877,0,TCT,MINMETAL,SHEKOU,INDONESIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,03/12/2011,08/12/2011,8500,$/Day,,COSCO Bulk Carrier
30/11/2011,Joyous Age,1994,69271,0,TCT,OLDENDORFF,NINGDE,INDONESIA,CHINA,CHINA,30/11/2011,30/11/2011,8500,$/Day,,COSCO (Hong Kong)
30/11/2011,Hellenic Sky,1994,68591,0,TCT,CJ SHIPPING,INCHON,USGF,FAR EAST,FAR EAST,08/12/2011,10/12/2011,11000,$/Day,,Hellenic Carriers
30/11/2011,Giovanni Della Gatta,1987,64850,0,TCT,UNICOAL,USGF,USGF,Cape Passero,Cape Passero,10/12/2011,20/12/2011,16000,$/Day,450000,Deiulemar Cia. Nav.
30/11/2011,TBN,,0,75000,COAL,LIBRA,,RICHARDS BAY,MUNDRA,,10/12/2011,24/12/2011,18.1,$/Tonne,,
29/11/2011,Prabhu Shakti,2009,83690,0,TCT,CNR,GUANGZHOU,EC AUST,INDIA,INDIA,27/11/2011,30/11/2011,13500,$/Day,,Tolani Group of Shpg
29/11/2011,Good Hope Max,2005,76739,0,TCT,GLENCORE,SW PASSAGE,MISSISSIPPI,JORF LASFAR,JORF LASFAR,01/12/2011,15/12/2011,17500,$/Day,500000,Enterprises Shpg.
29/11/2011,Medi Antwerp,2007,76596,0,TCT,EGYPTIAN BULK CARRIERS,Cape Passero,Cape Passero,Skaw-Cape Passero,Skaw-Cape Passero,01/12/2011,02/12/2011,15250,$/Day,,Taiheiyo Kisen K.K.
29/11/2011,IVS Merlot,2005,76150,0,TCT,NOBLE,PORTBURY,PORTBURY,ATLANTIC,ATLANTIC,03/12/2011,05/12/2011,15750,$/Day,,Lepta Shipping Co.
29/11/2011,Nestor,2011,75200,0,TCT,CNR,NANJING,USGF,FAR EAST,FAR EAST,26/11/2011,26/11/2011,10500,$/Day,,
29/11/2011,Karunia,1993,69235,0,TCT,OLDENDORFF,SURABAYA,INDONESIA,CHINA,CHINA,02/12/2011,07/12/2011,15000,$/Day,,Jaya Samudra
28/11/2011,Pos Dignity,2004,76600,0,TCT,RAFFLES,ULSAN,NOPAC,CHINA,CHINA,29/11/2011,03/12/2011,10250,$/Day,,Cido Shipping
28/11/2011,Maritime Hareshio,2006,75740,0,TCT,CNR,PORT DICKSON,INDONESIA,INDIA,INDIA,29/11/2011,03/12/2011,15000,$/Day,,Dae Ah Shipping
28/11/2011,Calipso,2005,73691,0,TCT,CNR,BUSAN,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,01/12/2011,07/12/2011,12750,$/Day,,Diana Shipping Inc.
28/11/2011,Thetis,1993,73653,0,TCT,NOBLE,TAICHUNG,EC AUST,INDIA,INDIA,27/11/2011,02/12/2011,11500,$/Day,,Poseidon Shpg. Co.
28/11/2011,Genco Surprise,1998,72495,0,TCT,EFE,SINGAPORE,RICHARDS BAY,TURKEY,TURKEY,28/11/2011,03/12/2011,2000,$/Day,,Genco Shpg. & Trdg.
28/11/2011,Weltrust,2011,93217,75000,COAL,CETRAGPA,,BONTANG,NEW MANGALORE,,05/12/2011,14/12/2011,9,$/Tonne,,Fuzhou Dongfang
28/11/2011,Conti Saphir,2010,75200,75000,COAL,SAIL,,DALRYMPLE BAY,EC INDIA,,15/12/2011,25/12/2011,20,$/Tonne,,Conti Reederei
25/11/2011,Wangaratta,2011,82206,0,TCT,BUNGE,ROTTERDAM,ROTTERDAM,Skaw-Cape Passero,Skaw-Cape Passero,02/12/2011,10/12/2011,16500,$/Day,,Misuga Kaiun Co. Ltd
25/11/2011,Pos Dignity,2004,76600,0,TCT,CNR,ULSAN,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,29/11/2011,03/12/2011,10250,$/Day,,Cido Shipping
25/11/2011,AOM Milena,2009,76606,0,Salt,NORDEN,SHANGHAI,WEST AUSTRALIA,CHINA,CHINA,25/11/2011,25/11/2011,13500,$/Day,,MK Ship Management
25/11/2011,Oinoussian Lady,2004,76704,0,TCT,TRANSGRAIN,ZHOUSHAN,South Australia & Iran,PMO,PMO,02/12/2011,05/12/2011,13250,$/Day,,Efploia Shpg. Co.
25/11/2011,Saldanha,2004,75707,0,TCT,CNR,FOS,FOS,Skaw-Cape Passero,Skaw-Cape Passero,27/11/2011,02/12/2011,16750,$/Day,,Dryships Inc.
25/11/2011,Glory Xiamen,1995,71332,0,COAL,LOUIS DREYFUS,POINT COMFORT,USGF,Cape Passero,Cape Passero,14/12/2011,20/12/2011,16000,$/Day,530000,Sea Star Ships
24/11/2011,CMB Van Mieghem,2011,96000,0,TCT,CNR,IMABARI,NOPAC,JAPAN,JAPAN,01/12/2011,05/12/2011,12750,$/Day,,
24/11/2011,Global Triumph,1996,72870,0,TCT,OLDENDORFF,GUANGZHOU,GUANGZHOU,SINGAPORE-JAPAN,SINGAPORE-JAPAN,27/11/2011,04/12/2011,11500,$/Day,,ASP Ship India
24/11/2011,Avalon,2011,81586,0,TCT,RAFFLES,SW PASSAGE,SW PASSAGE,SINGAPORE-JAPAN,SINGAPORE-JAPAN,13/12/2011,20/12/2011,26000,$/Day,600000,Transocean Maritime
24/11/2011,Rena,2011,80333,0,TCT,SILK ROAD,PORT SAID,BLACK SEA,PMO,PMO,24/11/2011,24/11/2011,31500,$/Day,,Trojan Maritime Inc
24/11/2011,Bulk Monaco,2008,76596,0,TCT,EVER HARMONY,SINGAPORE,SANTOS,CHINA,CHINA,25/11/2011,30/11/2011,12300,$/Day,,Eiko Kisen
24/11/2011,Yin Zhu Hai,2009,76611,0,TCT,NORDEN,CJK,EC AUST,EC INDIA,EC INDIA,24/11/2011,24/11/2011,12000,$/Day,,COSCO Bulk Carrier
24/11/2011,Mulberry Wilton,2004,76453,0,TCT,MOL,CHIWAN,NOPAC,JAPAN,JAPAN,28/11/2011,30/11/2011,13250,$/Day,,Daiichi Chuo Marine
24/11/2011,Gauri Prem,2007,74405,0,TCT,SK SHIPPING,FANGCHENG,INDONESIA,TAIWAN,TAIWAN,27/11/2011,02/12/2011,13250,$/Day,,Mercator Lines
24/11/2011,Marichristina,2001,74540,0,TCT,CARGILL,PORT SAID,Black Sea & Iran,PORT SAID,PORT SAID,30/11/2011,05/12/2011,18000,$/Day,,Chandris (Hellas)
24/11/2011,North Friendship,1999,74732,0,TCT,CARGILL,MAILIAO,KOOLAN ISLAND,CHINA,CHINA,26/11/2011,28/11/2011,11000,$/Day,,Kassian Maritime
24/11/2011,Atlantic,1996,73565,0,TCT,OLDENDORFF,NANTONG,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,29/11/2011,30/11/2011,9500,$/Day,,Transocean Maritime
24/11/2011,Sea Lord,1995,69128,0,TCT,UNITED,LANSHAN,INDONESIA,INDIA,INDIA,24/11/2011,24/11/2011,9000,$/Tonne,,Athenian Ship Mngt.
24/11/2011,Popi S,1982,64916,0,RV,BUNGE,GIBRALTAR,GIBRALTAR,Skaw-Cape Passero,Skaw-Cape Passero,23/11/2011,28/11/2011,10500,$/Day,,Bright Navigation
24/11/2011,Grand,1982,64584,62000,COAL,BULK TRADING,,SAMARINDA,SOUTH CHINA,,28/11/2011,02/12/2011,10,$/Tonne,,Ningbo Pacific
23/11/2011,Bulk Philippines,2011,95712,0,TCT,CNR,IMABARI,INDONESIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,30/11/2011,04/12/2011,13250,$/Day,,Unknown
23/11/2011,David Schulte,2010,92500,0,BAUXITE,WINNING,WEN ZHOU,INDONESIA,CHINA,CHINA,23/11/2011,25/11/2011,12000,$/Day,,Thomas Schulte
23/11/2011,Yin Zhu Hai,2009,76611,0,TCT,NORDEN,CJK,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/12/2011,30/12/2011,12000,$/Day,,COSCO Bulk Carrier
23/11/2011,Pan Uno,2001,75955,0,TCT,OLDENDORFF,MISSISSIPPI,MISSISSIPPI,SINGAPORE-JAPAN,SINGAPORE-JAPAN,15/12/2011,20/12/2011,27000,$/Day,700000,Augustea Ship Mngt
23/11/2011,Elbe,2001,75259,0,TCT,ARCELOR-MITTAL,GIJON,GIJON,ATLANTIC,ATLANTIC,28/11/2011,30/11/2011,17000,$/Day,,"Nord, Reederei, Ltd."
23/11/2011,Da Ying,2003,75318,0,TCT,ARCHER DANIELS MIDLANDS,RICHARDS BAY,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,03/12/2011,08/12/2011,15750,$/Day,575000,Qingdao Da Tong
23/11/2011,Ecoan G. O.,2008,75131,0,TCT,NORDEN,Caofeidian,NOPAC,INDIA-JAPAN,INDIA-JAPAN,27/11/2011,02/12/2011,12250,$/Day,,Gleamray Maritime
23/11/2011,Tian Tong Feng,2001,74275,0,TCT,CNR,TAIWAN,INDONESIA,CHINA,CHINA,21/11/2011,21/11/2011,14000,$/Day,,China Shpg. Intl.
23/11/2011,Clipper Emperor,2000,74381,0,TCT,HMM,LIVERPOOL,MURMANSK,UKC,UKC,25/11/2011,30/11/2011,18250,$/Day,,Clipper Group
23/11/2011,Pantelis,2000,74020,0,TCT,OLDENDORFF,IMMINGHAM,COGH,SINGAPORE-JAPAN,SINGAPORE-JAPAN,30/11/2011,30/11/2011,28500,$/Day,,Euroseas Ltd.
23/11/2011,Jin Hai Sheng,1995,73222,0,TCT,HYUNDAI GLOVIS,MISSISSIPPI,MISSISSIPPI,SINGAPORE-JAPAN,SINGAPORE-JAPAN,15/12/2011,20/12/2011,26500,$/Day,650000,Fujian Shipping Co.
23/11/2011,Monte Pelmo,2000,72917,0,TCT,SIVA,NINGBO,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,23/11/2011,23/11/2011,12200,$/Day,,Roth Reederei Gmbh
23/11/2011,Irini,1988,69735,0,TCT,PCL,SAN CIPRIAN,KAMSAR,FOS,FOS,01/12/2011,05/12/2011,18000,$/Day,,Euroseas Ltd.
22/11/2011,Centrans Artemis,2010,93111,0,TCT,DAEBO,Dangjin,NEWCASTLE,SOUTH KOREA,SOUTH KOREA,21/11/2011,22/11/2011,9000,$/Day,,Centrans Ocean
22/11/2011,Tuo Fu 3,1993,62242,0,TCT,CNR,DONG GUAN,INDONESIA,SOUTH CHINA,SOUTH CHINA,22/11/2011,22/11/2011,10500,$/Day,,Greatsources Shpg.
22/11/2011,Richmond,1996,70316,55000,GRAIN,CARGILL,,USGF,CHINA,,15/12/2011,30/12/2011,55,$/Tonne,,COSHIPMAN
21/11/2011,Chang Hang Kang Hai,2011,93203,0,TCT,TTMI,PORTBURY,USGF,ARA,ARA,21/11/2011,21/11/2011,15000,$/Day,,CSC Phoenix
21/11/2011,Far Eastern mercury,2008,82509,0,TCT,CNR,INCHON,NEWCASTLE,TAIWAN,TAIWAN,22/11/2011,25/11/2011,12000,$/Day,,Tianjin Cosbulk
21/11/2011,Vivian,2002,75735,0,TCT,CNR,XIAMEN,INDONESIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,19/11/2011,24/11/2011,13500,$/Day,,Sinochem Shpg.
21/11/2011,Pride of Indore,1996,75339,0,TCT,TRANSCHART,RIZHAO,EC AUST,INDIA,INDIA,02/12/2011,05/12/2011,12650,$/Day,,Bhatia Singapore
21/11/2011,Captain Diamantis,2000,74757,0,TCT,OLDENDORFF,SINGAPORE,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,15/11/2011,15/11/2011,14500,$/Day,,Diamlemos Shpg. Corp
21/11/2011,Marielena,2008,81354,75000,COAL,SAIL,,HAY POINT,EC INDIA,,04/12/2011,23/12/2011,19.5,$/Tonne,,Dynacom Tankers Mngt
21/11/2011,TBN,,0,75000,COAL,TAIPOWER,,TANJUNG BARA,KAOHSIUNG,,15/12/2011,24/12/2011,7.15,$/Tonne,,
21/11/2011,TBN,,0,75000,COAL,TAIPOWER,,PULAU LAUT,KAOHSIUNG,,23/12/2011,01/01/2012,7.93,$/Tonne,,
21/11/2011,TBN,,0,75000,COAL,TAIPOWER,,SAMARINDA,KAOHSIUNG,,27/12/2011,05/01/2012,7.5,$/Tonne,,
21/11/2011,TBN,,0,75000,COAL,TAIPOWER,,TANJUNG BARA,KAOHSIUNG,,19/12/2011,28/12/2011,7.2,$/Tonne,,
