Panamax Bulker Register,,,,,,,,,,,
"Bulkers 65,000 - 99,999 dwt",,,,,,,,,,,
,,,,,,,,,,,
Created 17 July 2014 15:18,,,,,,,,,,,
,,,,,,,,,,,
Type,Hull Type,Name,Size,Unit,Dwt,GT,Flag,Built,Mn,Yard,Current Owner
Bulk,,Hebei Shijiazhuang,"93,721.00",DWT,93721,52735,Hong Kong,2011,12,Shanhaiguan S.Y.,HOSCO
Bulk,,Qing Quan Shan,"66,072.00",DWT,66072,39982,Peoples' Republic of China,1987,1,Jiangnan S.Y.,China Shipping Group
Bulk,,John M. Carras,"82,057.00",DWT,82057,44195,Greece,2012,1,Daewoo,Carras Hellas
Bulk,,Zhushui 3,"79,501.00",DWT,79501,43472,Panama,2011,12,Jinhai Heavy Ind.,Zhushui Shipping
Bulk,,GRM Princess,"82,177.00",DWT,82177,43022,Singapore,2011,10,Tsuneishi Zhoushan,GRM Shipping
Bulk,,Yasa Eagle,"81,525.00",DWT,81525,44557,Marshall Islands,2012,1,SPP Shipbuilding,Yasa Shpg. Industry
Bulk,,Guo Yuan 10,"75,980.00",DWT,75980,41830,Peoples' Republic of China,2011,12,Jiangsu Rongsheng,Fujian Guohang Group
Bulk,,B Max,"84,091.00",DWT,84091,45999,Marshall Islands,2011,12,Hyundai Samho,TMT Co. Ltd.
Bulk,,Lan Hai Yang Guang,"79,412.00",DWT,79412,43365,Peoples' Republic of China,2011,12,Yichun Wujiazui S.B.,Guangdong Lanyue
Bulk,,Tango Sea,"93,028.00",DWT,93028,51253,Liberia,2011,12,Taizhou Catic SB,NSC Schiffahrt
Bulk,,Guo Yuan 12,"75,971.00",DWT,75971,41811,Peoples' Republic of China,2011,12,Jiangsu Rongsheng,Fujian Guohang Group
Bulk,,Xin Dong Guan 4,"69,385.00",DWT,69385,38861,Peoples' Republic of China,2011,11,Zhejiang Zhenghe SB,Dongguan Haichang
Bulk,,Lan Hai Xu Ri,"79,659.00",DWT,79659,42868,Peoples' Republic of China,2011,12,Yichun Wujiazui S.B.,Guangdong Lanyue
Bulk,,Xin Dong Guan 10,"69,381.00",DWT,69381,39500,Peoples' Republic of China,2011,10,Zhejiang Zhenghe SB,Dongguan Haichang
Bulk,,Great Mind,"75,474.00",DWT,75474,40913,Hong Kong,2011,12,Guangzhou Huangpu,Sinotrans & CSC
Bulk,,Super Grace,"81,601.00",DWT,81601,45263,Hong Kong,2011,12,Guangzhou Longxue,Hong Kong Qinfa Shpg
Bulk,,Atlantic Prime,"82,188.00",DWT,82188,42917,Marshall Islands,2011,12,Tsuneishi Zosen,"Bottiglieri, Rizzo"
Bulk,,Pacific Kindness,"82,177.00",DWT,82177,43022,Panama,2011,11,Tsuneishi Zhoushan,Nippon Yusen Kaisha
Bulk,,Harmony,"75,615.00",DWT,75615,40913,Hong Kong,2011,11,Jiangnan SY Group,Shenzhen Energy
Bulk,,Ten Jo Maru,"98,681.00",DWT,98681,52186,Isle of Man,2011,12,Tsuneishi Zhoushan,Glocal Japan Inc.
Bulk,,Daebo Newcastle,"81,398.00",DWT,81398,44102,Panama,2011,12,Hyundai Samho,Daebo International
Bulk,,Orion Pride,"81,391.00",DWT,81391,44102,Panama,2011,11,Hyundai Samho,Golden Bridge
Bulk,,Unity Pride,"81,391.00",DWT,81391,44102,Panama,2011,11,Hyundai Samho,Golden Bridge
Bulk,,Marianne Stoeger,"81,402.00",DWT,81402,44096,Panama,2011,12,Sungdong S.B.,Sinokor Merchant Mar
Bulk,,Yun Mi Feng,"75,421.00",DWT,75421,40913,Peoples' Republic of China,2011,11,Jiangnan SY Group,China Shipping Group
Bulk,,Buenos Aires,"83,366.00",DWT,83366,44475,Liberia,2011,12,Sanoyas,Sojitz Corp.
Bulk,,CK Bluebell,"81,147.00",DWT,81147,44132,South Korea,2011,11,Hyundai H.I.,Chang Myung Shipping
Bulk,,Topas,"92,776.00",DWT,92776,51195,Liberia,2011,11,COSCO Zhoushan,Conti Reederei
Bulk,,CMB Van Mieghem,"95,712.00",DWT,95712,50617,Singapore,2011,11,Imabari S.B.,CMB N.V.
Bulk,,Sfakia Wave,"87,340.00",DWT,87340,47984,Cyprus,2011,11,Hudong Zhonghua,Teo Shipping Corp.
Bulk,,Nestor,"75,039.00",DWT,75039,41101,Liberia,2011,11,Jinglu Shipyard,Laskaridis Shpg
Bulk,,CK Angie,"81,147.00",DWT,81147,44132,South Korea,2011,11,Hyundai H.I.,Chang Myung Shipping
Bulk,,Fiorela,"81,506.00",DWT,81506,44261,Marshall Islands,2011,11,Hyundai Samho,Meadway Shpg. & Trdg
Bulk,,Golden Suek,"74,500.00",DWT,74500,41586,Hong Kong,2011,11,Pipavav Shipyd.,Fredriksen Group
Bulk,,FPMC B 105,"93,295.00",DWT,93295,50695,Liberia,2011,11,Jiangsu New YZJ,Formosa Plastics Co.
Bulk,,Yuan Feng Hai,"60,585.00",DWT,60585,38563,Peoples' Republic of China,1983,1,Hitachi Zosen,COSCO Group
Bulk,,Best Trader,"69,998.00",DWT,69998,39247,Panama,1990,11,Hashihama Zosen,Skaarup Shpg Corp.
Bulk,,Krousson,"81,316.00",DWT,81316,44282,Marshall Islands,2011,11,Sungdong S.B.,Efshipping Co S.A.
Bulk,,LDN Fortuna,"93,318.00",DWT,93318,51255,Italy,2011,11,Jiangsu New YZJ,Liberty Di Nav
Bulk,,Morning Cloud,"74,962.00",DWT,74962,40325,Liberia,2011,11,Sasebo H.I.,Zodiac Maritime Agy.
Bulk,,Bulk Philippines,"95,712.00",DWT,95712,50617,Panama,2011,10,Imabari S.B.,Toshin Kisen
Bulk,,Centrans Oceanus,"93,072.00",DWT,93072,51130,Hong Kong,2011,11,Jinling Shipyard,China Ship Fund
Bulk,,Ruby Star,"79,224.00",DWT,79224,43753,Bahamas,2011,11,COSCO Dalian,Charterwell
Bulk,,Darya Ma,"81,874.00",DWT,81874,44325,Hong Kong,2011,10,Daewoo,KC Maritime Ltd.
Bulk,,Trabzon,"81,680.00",DWT,81680,44635,Malta,2011,11,Hyundai Mipo,Ciner Denizcilik
Bulk,,Zen-Noh Grain Magnolia,"82,165.00",DWT,82165,43012,Panama,2011,10,Tsuneishi Zosen,Kawana Kaiun
Bulk,,United Fortune,"82,099.00",DWT,82099,43012,Singapore,2011,9,Tsuneishi Zosen,United Ocean
Chip,,LBC Energy,"71,066.00",DWT,71066,42744,Panama,2011,10,Oshima S.B. Co.,Wisdom Marine Group
Bulk,,Trans Nanjing,"93,226.00",DWT,93226,51255,Liberia,2011,10,Jiangsu New YZJ,Chemikalien Seetrans
Bulk,,Guo Yuan 8,"75,971.00",DWT,75971,41811,Peoples' Republic of China,2011,10,Jiangsu Rongsheng,Fujian Guohang Group
Bulk,,Shandong Chong Wen,"76,098.00",DWT,76098,41254,Hong Kong,2011,9,Hudong Zhonghua,Shandong Ocean
Bulk,,Juruti,"75,012.00",DWT,75012,41074,Liberia,2011,10,Jinglu Shipyard,Norsul Navegacao
Bulk,,Spring Wealth,"93,379.00",DWT,93379,51265,Hong Kong,2011,10,Jiangsu New YZJ,Huaxi Village
Bulk,,Shandong Hai Chang,"75,200.00",DWT,75200,41101,Hong Kong,2011,10,Jinglu Shipyard,Shandong Ocean
Bulk,,Leda C,"81,526.00",DWT,81526,44600,Marshall Islands,2011,10,SPP Shipbuilding,Target Marine S.A.
Bulk,,Ocean Dalian,"75,599.00",DWT,75599,41073,Hong Kong,2011,10,Chengxi Shipyd.,Farenco Shipping
Bulk,,Star Vega,"98,681.00",DWT,98681,52186,Marshall Islands,2011,10,Tsuneishi Zhoushan,Star Bulk Carriers
Bulk,,Navios Marco Polo,"80,647.00",DWT,80647,42711,Panama,2011,9,Universal S.B.,Navios Group
Bulk,,Taipower Prosperity VIII,"93,774.00",DWT,93774,50236,Taiwan,2011,10,CSBC,Taiwan Power Corp.
Bulk,,Hanjin Hirose,"83,494.00",DWT,83494,44372,Panama,2011,10,Sanoyas,Hanjin Shipping
Bulk,,Talia,"92,996.00",DWT,92996,51253,Liberia,2011,10,Taizhou Catic SB,TB Marine Hamburg
Bulk,,Hakuta,"82,165.00",DWT,82165,43024,Panama,2011,6,Tsuneishi Zosen,Tsuneishi Holdings
Bulk,,Inception,"80,283.00",DWT,80283,43764,Liberia,2011,10,STX Shipbuild.,Arcadia Shipmngt.
Bulk,,Peace,"75,597.00",DWT,75597,40913,Hong Kong,2011,9,Jiangnan SY Group,Shenzhen Energy
Bulk,,Athina L,"81,358.00",DWT,81358,42262,Liberia,2011,10,Hyundai Samho,Kyla Shipping Co.
Bulk,,Centrans Aphrodite,"93,145.00",DWT,93145,51208,Hong Kong,2011,9,Jinling Shipyard,China Ship Fund
Bulk,,Artvin,"81,660.00",DWT,81660,44635,Malta,2011,10,Hyundai Mipo,Ciner Denizcilik
Bulk,,Aeneas,"81,586.00",DWT,81586,44113,Marshall Islands,2011,9,Sungdong S.B.,Transocean Maritime
Bulk,,Archimedes,"81,123.00",DWT,81123,44323,Cyprus,2011,10,Hyundai H.I.,Archipelago Shipping
Bulk,,Hebei Zhangjiakou,"93,647.00",DWT,93647,52735,Hong Kong,2011,10,Shanhaiguan S.Y.,HOSCO
Bulk,,India,"80,562.00",DWT,80562,44027,Panama,2011,9,SPP Shipbuilding,Sea Justice S.A.
Bulk,,Tansanit,"92,776.00",DWT,92776,51195,Liberia,2011,9,COSCO Zhoushan,Conti Reederei
Bulk,,Lan Hai Zhao Yang,"79,659.00",DWT,79659,43365,Peoples' Republic of China,2011,9,Yichun Wujiazui S.B.,Guangdong Lanyue
Bulk,,King Hadley,"79,642.00",DWT,79642,43507,Marshall Islands,2011,9,New Century S/Y,Mercator Navigation
Bulk,,Q Ioanari,"81,827.00",DWT,81827,44625,Marshall Islands,2011,9,Hyundai Mipo,Quintana Shipping
Bulk,,Yasa H. Mulla,"83,482.00",DWT,83482,44367,Turkey,2011,10,Sanoyas,Yasa Shpg. Industry
Bulk,,Sakizaya Wisdom,"76,457.00",DWT,76457,40034,Panama,2011,9,Oshima S.B. Co.,Wisdom Marine Group
Bulk,,Umberto D'Amato,"93,263.00",DWT,93263,51255,Italy,2011,9,Jiangsu New YZJ,Perseveranza di Nav.
Bulk,,Lara Venture,"93,000.00",DWT,93000,52718,Hong Kong,2011,9,Shanhaiguan S.Y.,Wah Kwong Shpg.
Bulk,,Yasa H. Mehmet,"83,482.00",DWT,83482,44367,Turkey,2011,9,Sanoyas,Yasa Shpg. Industry
Bulk,,Great Wealth,"75,570.00",DWT,75570,40913,Hong Kong,2011,9,Chengxi Shipyd.,Sinotrans & CSC
Bulk,,Penta,"76,424.00",DWT,76424,40043,Panama,2011,9,Oshima S.B. Co.,Taiship Development
Bulk,,Grand Alma,"79,445.00",DWT,79445,43501,Hong Kong,2011,9,Jinhai Heavy Ind.,HNA Group
Bulk,,Qi Xiang 21,"75,704.00",DWT,75704,40913,Peoples' Republic of China,2011,9,Shanghai S.Y.,Ningbo Fonwa Shpg
Bulk,,Kiran Eurasia,"79,105.00",DWT,79105,43439,Malta,2011,8,Yichun Wujiazui S.B.,Kiran Holding
Bulk,,Ulusoy-12,"79,422.00",DWT,79422,43717,Turkey,2011,9,Jiangsu Eastern,Ulusoy Denizyollari
Bulk,,Blue Matterhorn,"81,391.00",DWT,81391,44102,Panama,2011,9,Hyundai Samho,Golden Bridge
Bulk,,Welprofit,"93,250.00",DWT,93250,51265,Hong Kong,2011,9,Jiangsu New YZJ,Tuofu Ocean
Bulk,,Chariklia Junior,"92,932.00",DWT,92932,51208,Liberia,2011,9,AVIC Weihai SY,Transmed Shipping
Bulk,,Oriental Wise,"81,601.00",DWT,81601,45263,Hong Kong,2011,9,Guangzhou Longxue,Hong Kong Qinfa Shpg
Bulk,,Tender Salute,"95,650.00",DWT,95650,52617,Panama,2011,9,Imabari S.B.,Misuga Kaiun Co. Ltd
Bulk,,Annou G.O.,"87,450.00",DWT,87450,47984,Marshall Islands,2011,9,Hudong Zhonghua,Gleamray Maritime
Bulk,,Spring Glory,"93,379.00",DWT,93379,51265,Hong Kong,2011,9,Jiangsu New YZJ,Huaxi Village
Bulk,,Bergen Trader,"81,582.00",DWT,81582,43673,Philippines,2011,9,Sungdong S.B.,Nisshin Shpg.Co.Ltd.
Bulk,,Fu Rong Feng,"75,444.00",DWT,75444,40913,Peoples' Republic of China,2011,8,Jiangnan SY Group,China Shipping Group
Bulk,,Ningbo Seal,"76,032.00",DWT,76032,41254,Hong Kong,2011,9,Hudong Zhonghua,Ningbo Longsheng Sh.
Bulk,,King Harold,"79,642.00",DWT,79642,43507,Marshall Islands,2011,9,New Century S/Y,Mercator Navigation
Bulk,,Jag Arya,"80,480.00",DWT,80480,43843,India,2011,9,SPP Shipbuilding,Great Eastern Shpg.
Bulk,,Diane,"78,992.00",DWT,78992,43830,Bahamas,2011,9,COSCO Dalian,Charterwell
Bulk,,Golden Enterprise,"79,471.00",DWT,79471,43498,Hong Kong,2011,9,Jinhai Heavy Ind.,Fredriksen Group
Bulk,,Venus History,"95,692.00",DWT,95692,50647,Cyprus,2011,9,Imabari S.B.,Safe Bulkers Inc.
Bulk,,Bulk Indonesia,"95,712.00",DWT,95712,50617,Panama,2011,6,Imabari S.B.,Nissen Kaiun K.K.
Bulk,,Santa Barbara,"76,361.00",DWT,76361,40077,Panama,2011,9,Oshima S.B. Co.,Mitsubishi Corp.
Bulk,,Q Arion,"82,188.00",DWT,82188,42917,Marshall Islands,2011,9,Tsuneishi Zosen,Quintana Shipping
Bulk,,Scotian Express,"93,019.00",DWT,93019,51209,Gibraltar,2011,8,COSCO Dalian,Vroon
Bulk,,Archigetis,"81,076.00",DWT,81076,44323,Cyprus,2011,8,Hyundai H.I.,Archipelago Shipping
Bulk,,Prabhu Mohini,"81,340.00",DWT,81340,44232,India,2011,8,Hyundai H.I.,Tolani Group of Shpg
Bulk,,Nadine Venture,"93,000.00",DWT,93000,52718,Hong Kong,2011,8,Shanhaiguan S.Y.,Wah Kwong Shpg.
Bulk,,Nord Venus,"80,655.00",DWT,80655,42711,Panama,2011,6,Universal S.B.,Nissen Kaiun K.K.
Bulk,,Star Sirius,"98,681.00",DWT,98681,52186,Marshall Islands,2011,8,Tsuneishi Zhoushan,Star Bulk Carriers
Bulk,,Aphrodite L,"81,365.00",DWT,81365,44262,Liberia,2011,8,Hyundai Samho,Kyla Shipping Co.
Bulk,,Georgia T,"80,416.00",DWT,80416,43975,Malta,2011,8,SPP Shipbuilding,Modion Maritime S.A.
Bulk,,Dewi Laksmi,"75,700.00",DWT,75700,41342,Hong Kong,2011,8,Guangzhou Huangpu,PT Arpeni Pratama
Bulk,,Veenus,"79,224.00",DWT,79224,43753,Liberia,2011,8,COSCO Dalian,Bhatia Singapore
Bulk,,Ye Shan,"79,754.00",DWT,79754,43717,Hong Kong,2011,8,Fujian Crown Ocean,Fujian Guanhai
Bulk,,Double Prestige,"95,709.00",DWT,95709,50617,Marshall Islands,2011,7,Imabari S.B.,Orient Line Co. Ltd.
Bulk,,Daebo Lumut,"81,398.00",DWT,81398,44102,Panama,2011,8,Hyundai Samho,Daebo International
Bulk,,Galateia,"81,359.00",DWT,81359,44102,Bahamas,2011,7,Hyundai Samho,Golden Bridge
Bulk,,Intuition,"80,387.00",DWT,80387,43764,Greece,2011,8,STX Shipbuild.,Arcadia Shipmngt.
Bulk,,Bottiglieri Giorgio Avino,"93,269.00",DWT,93269,51255,Italy,2011,7,Jiangsu New YZJ,Giuseppe Bottiglieri
Bulk,,Leading Bravery,"93,764.00",DWT,93764,52735,Hong Kong,2011,8,Shanhaiguan S.Y.,China Huaneng
Bulk,,Grand Amanda,"79,467.00",DWT,79467,43501,Hong Kong,2011,8,Jinhai Heavy Ind.,HNA Group
Bulk,,Daebo Ibt,"81,398.00",DWT,81398,44102,Marshall Islands,2011,7,Hyundai Samho,Daebo International
Bulk,,Kirribilli,"82,206.00",DWT,82206,43012,Panama,2011,7,Tsuneishi Zosen,Misuga Kaiun Co. Ltd
Bulk,,Avalon,"81,565.00",DWT,81565,44113,Marshall Islands,2011,7,Sungdong S.B.,Transocean Maritime
Bulk,,Ao Hong Ma,"93,192.00",DWT,93192,51255,Hong Kong,2011,7,Jiangsu New YZJ,COSCO Group
Bulk,,Delmar,"81,502.00",DWT,81502,44261,Liberia,2011,7,Hyundai Samho,Meadway Shpg. & Trdg
Bulk,,Saronic Trader,"93,112.00",DWT,93112,51208,Liberia,2011,7,Jinling Shipyard,Laskaridis Shpg
Bulk,,Stefanos T,"80,499.00",DWT,80499,43975,Malta,2011,7,SPP Shipbuilding,Modion Maritime S.A.
Bulk,,Ocean Qingdao,"75,618.00",DWT,75618,41073,Hong Kong,2011,7,Chengxi Shipyd.,Farenco Shipping
Bulk,,W-Star,"92,842.00",DWT,92842,51239,Liberia,2011,8,Taizhou Catic SB,W Marine Inc.
Bulk,,Ningbo Dolphin,"76,032.00",DWT,76032,41254,Hong Kong,2011,7,Hudong Zhonghua,Ningbo Longsheng Sh.
Bulk,,AM Tubarao,"93,168.00",DWT,93168,51265,Liberia,2011,7,Jiangsu New YZJ,ArcelorMittal Shpg.
Bulk,,Xin Dong Guan 9,"70,786.00",DWT,70786,39500,Peoples' Republic of China,2011,7,Zhejiang Zhenghe SB,Dongguan Haichang
Bulk,,Centrans Rhea,"92,648.00",DWT,92648,50725,Hong Kong,2011,7,Jinling Shipyard,China Ship Fund
Bulk,,Silver Navigator,"80,311.00",DWT,80311,43884,Marshall Islands,2011,7,STX Shipbuild.,Silver Lake Shpg.
Bulk,,TTM Brilliance,"74,970.00",DWT,74970,41074,Panama,2011,7,Jinglu Shipyard,Conti Reederei
Bulk,,A Max,"84,062.00",DWT,84062,45999,Marshall Islands,2011,7,Hyundai Samho,TMT Co. Ltd.
Bulk,,Maria G.O.,"87,378.00",DWT,87378,47984,Marshall Islands,2011,7,Hudong Zhonghua,Gleamray Maritime
Bulk,,Jia Tai,"75,650.00",DWT,75650,40913,Peoples' Republic of China,2011,7,Jiangnan SY Group,Shenzhen Energy
Bulk,,Pinnacle Bliss,"76,334.00",DWT,76334,40070,Singapore,2011,7,Oshima S.B. Co.,K-Line
Bulk,,Xin Dong Guan 8,"69,375.00",DWT,69375,38861,Peoples' Republic of China,2011,5,Zhejiang Zhenghe SB,Dongguan Haichang
Bulk,,Prabhu Sher,"81,340.00",DWT,81340,44232,India,2011,7,Hyundai H.I.,Tolani Group of Shpg
Bulk,,Taipower Prosperity VII,"93,774.00",DWT,93774,50236,Taiwan,2011,8,CSBC,Taiwan Power Corp.
Bulk,,Pacific Energy,"93,764.00",DWT,93764,52735,Hong Kong,2011,5,Shanhaiguan S.Y.,China Huaneng
Bulk,,Kastelli Wave,"87,340.00",DWT,87340,47984,Cyprus,2011,7,Hudong Zhonghua,Teo Shipping Corp.
Bulk,,Cui Ping Feng,"75,486.00",DWT,75486,40913,Peoples' Republic of China,2011,6,Jiangnan SY Group,China Shipping Group
Bulk,,Flora,"82,191.00",DWT,82191,42887,Cyprus,2011,7,Tsuneishi Zhoushan,Efnav Co. Ltd.
Bulk,,Saiyo,"92,125.00",DWT,92125,50927,Liberia,2011,7,Namura Shipbuilding,Mitsui O.S.K. Lines
Bulk,D/Hull,Gloria,"82,464.00",DWT,82464,43069,Liberia,2011,7,Oshima S.B. Co.,Orion Bulkers
Bulk,,Indus Fortune,"92,988.00",DWT,92988,51238,Singapore,2011,7,Taizhou Sanfu,MSPL Limited
Bulk,,Brahms,"75,200.00",DWT,75200,41074,Malta,2011,6,Jinglu Shipyard,Unknown
Bulk,,Madredeus,"98,681.00",DWT,98681,52186,Marshall Islands,2011,6,Tsuneishi Zhoushan,Star Bulk Carriers
Bulk,,Jin Chao,"75,008.00",DWT,75008,40339,Hong Kong,2011,4,Sasebo H.I.,Jinhui Shpg. & Trans
Bulk,,Bottiglieri Flavio Borriello,"93,222.00",DWT,93222,51255,Italy,2011,6,Jiangsu New YZJ,Giuseppe Bottiglieri
Bulk,,Wise Young,"82,012.00",DWT,82012,44290,South Korea,2011,6,Daewoo,Joong Ang Shpg. Co.
Bulk,,Silver Star,"79,200.00",DWT,79200,43830,Panama,2011,6,COSCO Dalian,Tradeline LLC
Bulk,,Santa Cruz,"83,456.00",DWT,83456,44366,Panama,2011,6,Sanoyas,Mitsubishi Corp.
Bulk,,W-Ace,"92,803.00",DWT,92803,51239,Liberia,2011,6,Taizhou Catic SB,W Marine Inc.
Bulk,,Good Luck,"75,031.00",DWT,75031,41074,Liberia,2011,6,Jinglu Shipyard,Shandong Ocean
Bulk,,Good Wish,"75,031.00",DWT,75031,41074,Liberia,2011,6,Jinglu Shipyard,Shandong Ocean
Bulk,,AOM Aphrodite,"92,007.00",DWT,92007,51117,Malta,2011,6,Sungdong S.B.,Augustea Imprese
Bulk,,Ohshu Maru,"92,125.00",DWT,92125,50927,Liberia,2011,6,Namura Shipbuilding,Nippon Yusen Kaisha
Bulk,,King Hakan,"79,642.00",DWT,79642,43506,Marshall Islands,2011,6,New Century S/Y,Mercator Navigation
Bulk,,Conti Spinell,"75,035.00",DWT,75035,41074,Liberia,2011,6,Jinglu Shipyard,Conti Reederei
Bulk,,CF Diamond,"75,725.00",DWT,75725,40097,Hong Kong,2011,6,Chengxi Shipyd.,COSCO Group
Bulk,,Lyric Star,"81,276.00",DWT,81276,44203,Bahamas,2011,6,Hyundai H.I.,Orpheus Marine
Bulk,,Sinokor Sunrise,"79,393.00",DWT,79393,43537,Marshall Islands,2011,6,Jiangsu Eastern,Sinokor Merchant Mar
Bulk,,King Peace,"79,024.00",DWT,79024,43445,Hong Kong,2011,5,Yichun Wujiazui S.B.,Zhong An Shpg.
Bulk,,Welfine,"93,146.00",DWT,93146,51265,Hong Kong,2011,6,Jiangsu New YZJ,Oriental Ocean Shpg.
Bulk,,Captain Antonis,"82,191.00",DWT,82191,43022,Cyprus,2011,5,Tsuneishi Zhoushan,Efnav Co. Ltd.
Bulk,,Ulusoy 11,"79,422.00",DWT,79422,43717,Turkey,2011,5,Jiangsu Eastern,Ulusoy Denizyollari
Bulk,,YM Endeavour,"82,205.00",DWT,82205,43012,Hong Kong,2011,5,Tsuneishi Zosen,Yamamaru Kisen
Bulk,,Nuri Bey,"80,459.00",DWT,80459,43767,Turkey,2011,6,STX Shipbuild.,Denak Depoculuk
Bulk,,Sher-E-Punjab,"79,224.00",DWT,79224,43753,Liberia,2011,5,COSCO Dalian,Bhatia International
Bulk,,Dewi Parwati,"75,700.00",DWT,75700,41342,Hong Kong,2011,5,Guangzhou Huangpu,PT Arpeni Pratama
Bulk,,Minoan Falcon,"92,700.00",DWT,92700,50725,Malta,2011,6,Jinling Shipyard,Modion Maritime S.A.
Bulk,,Hebei Qinhuangdao,"93,721.00",DWT,93721,52735,Hong Kong,2011,5,Shanhaiguan S.Y.,HOSCO
Bulk,,Double Fantasy,"95,712.00",DWT,95712,50617,Panama,2011,5,Imabari S.B.,Safe Bulkers Inc.
Bulk,,AM Ghent,"93,168.00",DWT,93168,51265,Liberia,2011,6,Jiangsu New YZJ,ArcelorMittal Shpg.
Bulk,,Athanassios G.O.,"87,431.00",DWT,87431,47984,Marshall Islands,2011,5,Hudong Zhonghua,Gleamray Maritime
Bulk,,Kiran Africa,"79,105.00",DWT,79105,43439,Malta,2011,5,Yichun Wujiazui S.B.,Kiran Holding
Bulk,,Key Integrity,"83,375.00",DWT,83375,44428,Liberia,2011,5,Sanoyas,Nippon Yusen Kaisha
Bulk,,Asia Opal,"80,328.00",DWT,80328,43881,Singapore,2011,5,STX Shipbuild.,HBC Hamburg
Bulk,,Blue Wave,"87,340.00",DWT,87340,47984,Cyprus,2011,5,Hudong Zhonghua,Teo Shipping Corp.
Bulk,,Key Hunter,"82,099.00",DWT,82099,43012,Panama,2011,5,Tsuneishi Zosen,Asahi Shpg. Co.
Bulk,,Jia Tong,"75,700.00",DWT,75700,40913,Peoples' Republic of China,2011,4,Jiangnan SY Group,Shenzhen Energy
Bulk,,D. Skalkeas,"93,281.00",DWT,93281,51225,Liberia,2011,5,Jiangsu New YZJ,Goldenport Holdgs.
Bulk,,Antonella Lembo,"93,257.00",DWT,93257,51255,Italy,2011,5,Jiangsu New YZJ,Setsea S.p.A.
Bulk,,Flag Hope,"93,242.00",DWT,93242,51255,Liberia,2011,5,Jiangsu New YZJ,Golden Union
Bulk,,Ten Jin Maru,"98,681.00",DWT,98681,52186,Isle of Man,2011,5,Tsuneishi Zhoushan,Glocal Japan Inc.
Bulk,,Taipower Prosperity VI,"93,774.00",DWT,93774,50236,Taiwan,2011,5,CSBC,Taiwan Power Corp.
Bulk,,Kind Salute,"95,790.00",DWT,95790,50617,Panama,2011,5,Imabari S.B.,Shoei Kisen K.K.
Bulk,,Lyric Sun,"81,450.00",DWT,81450,44203,Bahamas,2011,5,Hyundai H.I.,Orpheus Marine
Bulk,,Wadi Tiba,"80,469.00",DWT,80469,43736,Egypt,2011,4,STX Shipbuild.,National Navigation
Bulk,,Denita Wave,"93,201.00",DWT,93201,51255,Cyprus,2011,5,Jiangsu New YZJ,Teo Shipping Corp.
Bulk,,Tana Sea,"92,500.00",DWT,92500,50729,Liberia,2011,4,Zhejiang Yangfan,NSC Schiffahrt
Bulk,,Piavia,"92,500.00",DWT,92500,50697,Liberia,2011,4,Zhejiang Yangfan,"Dauelsberg, Herm"
Bulk,,New Endeavor,"80,414.00",DWT,80414,44027,Panama,2011,4,SPP Shipbuilding,New Shipping
Bulk,,Fortune Daisy,"74,979.00",DWT,74979,40325,Hong Kong,2011,4,Sasebo H.I.,Cido Shipping
Bulk,,Ilia,"80,256.00",DWT,80256,44027,Panama,2011,5,SPP Shipbuilding,Sea Justice S.A.
Bulk,,Jag Aditi,"80,677.00",DWT,80677,43790,India,2011,4,STX Shipbuild.,Great Eastern Shpg.
Bulk,,Indus Prosperity,"92,988.00",DWT,92988,51238,Singapore,2011,4,Taizhou Sanfu,MSPL Limited
Bulk,,Key Guardian,"83,468.00",DWT,83468,44366,Panama,2011,4,Sanoyas,Nippon Yusen Kaisha
Bulk,,Barcelona,"93,099.00",DWT,93099,51239,Liberia,2011,4,Taizhou Catic SB,Thomas Schulte
Bulk,,Xin Dong Guan 7,"69,415.00",DWT,69415,39500,Peoples' Republic of China,2011,3,Zhejiang Zhenghe SB,Dongguan Haichang
Bulk,,Tonda Sea,"92,500.00",DWT,92500,50729,Liberia,2011,4,Zhejiang Yangfan,NSC Schiffahrt
Bulk,,Anastasia K,"79,500.00",DWT,79500,43830,Bahamas,2011,4,COSCO Dalian,Charterwell
Bulk,,KT Birdie,"74,886.00",DWT,74886,40341,Panama,2011,3,Sasebo H.I.,Nippon Yusen Kaisha
Bulk,,Rysy,"79,602.00",DWT,79602,43506,Bahamas,2011,3,New Century S/Y,Polish Steamship Co.
Bulk,D/Hull,Concordia,"82,499.00",DWT,82499,43069,Liberia,2011,4,Oshima S.B. Co.,Orion Bulkers
Bulk,,Flag Tom,"93,268.00",DWT,93268,51255,Liberia,2011,4,Jiangsu New YZJ,Golden Union
Bulk,,Q Jake,"82,188.00",DWT,82188,42917,Marshall Islands,2011,4,Tsuneishi Zosen,Quintana Shipping
Bulk,,Sunny Young,"81,966.00",DWT,81966,44290,South Korea,2011,3,Daewoo,Joong Ang Shpg. Co.
Bulk,,Amami,"98,681.00",DWT,98681,52186,Marshall Islands,2011,4,Tsuneishi Zhoushan,Star Bulk Carriers
Bulk,,Spirit of Ho-Ping,"82,152.00",DWT,82152,43012,Panama,2011,3,Tsuneishi Zosen,Nippon Yusen Kaisha
Bulk,,CF Crystal,"75,725.00",DWT,75725,41073,Hong Kong,2011,3,Chengxi Shipyd.,COSCO Group
